target_id	length	eff_length	est_counts	tpm
ENST00000539203	1909	1710	1.05659	0.540665
ENST00000323929	6841	6642	757.741	99.8254
ENST00000407439	2684	2485	182.33	64.2023
ENST00000323977	2588	2389	198.249	72.6128
ENST00000393241	2604	2405	196.495	71.4919
ENST00000540013	1212	1013	22.1851	19.1633
ENST00000536754	572	373	0	0
ENST00000538923	558	359	0	0
ENST00000540349	573	374	0	0
ENST00000534911	760	561	4.29203	6.69452
ENST00000544612	1908	1709	86.9207	44.5041
ENST00000535502	515	316	0	0
ENST00000545130	562	363	0	0
ENST00000544514	587	388	8.76144	19.7589
ENST00000544253	3002	2803	257.069	80.25
ENST00000541144	567	368	2.28492	5.43304
ENST00000302755	1844	1645	199.672	106.211
ENST00000542198	672	473	1	1.84994
ENST00000543336	1901	1702	0	0
ENST00000446230	3759	3560	18.7257	4.60265
ENST00000299001	3139	2940	25.4925	7.58724
ENST00000545603	587	388	2.59479	5.85181
ENST00000537419	831	632	6.088	8.42902
ENST00000358752	5975	5776	433.099	65.6114
ENST00000299004	653	454	0	0
ENST00000317829	8844	8645	207.001	20.9521
ENST00000433060	8980	8781	279.999	27.9017
ENST00000279839	1522	1323	1376	910.076
ENST00000335080	2951	2752	0	0
ENST00000536741	2737	2538	27.8901	9.61563
ENST00000610872	2191	1992	37.1099	16.3012
ENST00000450979	2339	2140	0	0
ENST00000545950	1917	1718	0	0
ENST00000587424	4307	4108	917.407	195.412
ENST00000638426	560	361	116.593	282.608
ENST00000278505	4651	4452	1114	218.952
ENST00000536441	9563	9364	263	24.5761
ENST00000278499	1710	1511	0	0
ENST00000416495	1408	1209	0	0
ENST00000634898	825	626	0	0
ENST00000542176	607	408	0	0
ENST00000398187	3823	3624	223.966	54.077
ENST00000358780	3932	3733	376.095	88.1574
ENST00000543641	1379	1180	39.7312	29.4625
ENST00000536839	2546	2347	184.291	68.7084
ENST00000542135	610	411	4.59161	9.77558
ENST00000540054	730	531	14.7241	24.2635
ENST00000537749	754	555	5.99953	9.45895
ENST00000538316	585	386	10.6017	24.033
ENST00000537677	1647	1448	0	0
ENST00000325486	3098	2899	152.388	45.9963
ENST00000538095	590	391	0	0
ENST00000325542	3141	2942	1682.96	500.552
ENST00000544522	851	652	8.82402	11.8423
ENST00000539855	1739	1540	0	0
ENST00000541365	870	671	0	0
ENST00000535497	446	247	0	0
ENST00000540830	1936	1737	285.863	144.005
ENST00000538658	2084	1885	69.1595	32.1041
ENST00000541150	2911	2712	0.217418	0.0701496
ENST00000537093	404	205	0	0
ENST00000535224	760	561	1.97016e-06	3.07297e-06
ENST00000675896	5108	4909	133.178	23.7389
ENST00000346299	4495	4296	119.023	24.243
ENST00000674610	4210	4011	199.558	43.5347
ENST00000675660	4747	4548	0	0
ENST00000675933	4602	4403	0	0
ENST00000674528	4558	4359	0	0
ENST00000675477	4608	4409	0	0
ENST00000675636	4494	4295	0	0
ENST00000676378	4553	4354	4.50084e-08	9.04532e-09
ENST00000675288	4641	4442	0	0
ENST00000674968	4555	4356	0	0
ENST00000675454	4387	4188	4.08279e-06	8.5304e-07
ENST00000675981	4504	4305	0	0
ENST00000674924	4577	4378	0	0
ENST00000676166	4504	4305	0	0
ENST00000676440	4506	4307	0	0
ENST00000675196	4629	4430	0	0
ENST00000676027	4781	4582	4.61917	0.882121
ENST00000676272	4403	4204	0	0
ENST00000675910	4657	4458	0	0
ENST00000393223	4601	4402	0	0
ENST00000676177	4632	4433	30.3836	5.99737
ENST00000675022	4323	4124	0	0
ENST00000675362	4674	4475	0	0
ENST00000674974	4705	4506	5.32505e-06	1.03407e-06
ENST00000675320	4582	4383	87.5774	17.484
ENST00000675174	4630	4431	55.991	11.057
ENST00000674950	4974	4775	0	0
ENST00000674989	4577	4378	20.6196	4.12121
ENST00000675030	7939	7740	0	0
ENST00000676388	4519	4320	0	0
ENST00000675848	4741	4542	14.5739	2.80768
ENST00000675652	4474	4275	0	0
ENST00000676146	4396	4197	0	0
ENST00000675922	4670	4471	0.140982	0.0275917
ENST00000676268	4505	4306	1.33413e-08	2.71108e-09
ENST00000409459	3420	3221	193.372	52.5318
ENST00000675438	2824	2625	0	0
ENST00000675807	3459	3260	0	0
ENST00000352297	3350	3151	712.075	197.741
ENST00000675489	3536	3337	6.28283e-08	1.64747e-08
ENST00000676261	3457	3258	7.47876	2.00862
ENST00000444541	2064	1865	0	0
ENST00000497683	2152	1953	0	0
ENST00000470293	2235	2036	0	0
ENST00000484818	2099	1900	0	0
ENST00000495134	2248	2049	0	0
ENST00000481642	2329	2130	0	0
ENST00000524717	7121	6922	999.825	126.39
ENST00000618849	3154	2955	143.175	42.3964
ENST00000679696	5328	5129	132.118	22.5398
ENST00000278520	2941	2742	13.9733	4.45912
ENST00000646818	2715	2516	277.869	96.6383
ENST00000680979	5284	5085	30.6617	5.27624
ENST00000645439	7644	7445	0.00193948	0.00022795
ENST00000644686	4213	4014	0.112364	0.0244945
ENST00000530203	5456	5257	142.108	23.6537
ENST00000680763	2695	2496	21.2602	7.45318
ENST00000646638	4074	3875	0	0
ENST00000679708	3156	2957	0.00023226	6.87293e-05
ENST00000645366	2931	2732	0	0
ENST00000679788	2746	2547	0	0
ENST00000681164	2742	2543	0	0
ENST00000680171	4939	4740	62.6667	11.5685
ENST00000679960	2594	2395	0.179858	0.0657117
ENST00000679856	2817	2618	0	0
ENST00000645500	2880	2681	2.45032e-08	7.99733e-09
ENST00000680728	2621	2422	0.00329586	0.00119073
ENST00000680532	1639	1440	0	0
ENST00000681014	1817	1618	0	0
ENST00000647080	2563	2364	65.5662	24.269
ENST00000646050	2611	2412	42.9174	15.5695
ENST00000680859	7010	6811	147.088	18.8967
ENST00000643839	7167	6968	11.1877	1.40492
ENST00000681200	5790	5591	0.00880693	0.00137833
ENST00000680052	6879	6680	0	0
ENST00000423339	1878	1679	36.9593	19.2616
ENST00000681451	8042	7843	0	0
ENST00000679616	2149	1950	2.17414	0.975601
ENST00000530106	3972	3773	66.0721	15.3232
ENST00000538597	849	650	46.0714	62.0208
ENST00000332349	3140	2941	517	153.821
ENST00000524871	6499	6300	0	0
ENST00000527185	4303	4104	0	0
ENST00000528682	3800	3601	0	0
ENST00000418526	3679	3480	0	0
ENST00000279463	5925	5726	0	0
ENST00000298815	8156	7957	43.4527	4.77844
ENST00000524892	7689	7490	3.12551	0.365139
ENST00000531183	690	491	2.15615	3.84252
ENST00000529535	1843	1644	0	0
ENST00000303130	1855	1656	9.26564	4.89592
ENST00000325455	13037	12838	0	0
ENST00000534013	1901	1702	0	0
ENST00000528960	2633	2434	0	0
ENST00000534780	2750	2551	0	0
ENST00000526300	2365	2166	0	0
ENST00000263463	2496	2297	0	0
ENST00000619228	3038	2839	0	0
ENST00000632634	551	352	0	0
ENST00000344327	4691	4492	0	0
ENST00000532133	2648	2449	0	0
ENST00000348423	2448	2249	4	1.55629
ENST00000360497	2631	2432	0	0
ENST00000334289	2368	2169	0	0
ENST00000534527	601	402	0	0
ENST00000263468	7048	6849	19.591	2.50292
ENST00000670091	6071	5872	0	0
ENST00000670318	5300	5101	13.409	2.30018
ENST00000532529	4533	4334	0	0
ENST00000532077	631	432	0	0
ENST00000434758	2193	1994	3.57561	1.56908
ENST00000526781	845	646	0	0
ENST00000534360	520	321	0.424387	1.15685
ENST00000529204	349	150	0	0
ENST00000282441	5401	5202	0	0
ENST00000526343	2393	2194	0	0
ENST00000537274	5350	5151	0	0
ENST00000345877	5284	5085	0	0
ENST00000615667	5398	5199	0	0
ENST00000629586	1365	1166	0	0
ENST00000531439	1490	1291	0	0
ENST00000524575	1638	1439	0	0
ENST00000529029	1415	1216	0	0
ENST00000615299	4342	4143	103.8	21.9231
ENST00000527309	1009	810	651.616	703.924
ENST00000526421	5309	5110	3215.75	550.657
ENST00000263464	6877	6678	125.819	16.4861
ENST00000673846	4846	4647	755.78	142.312
ENST00000532808	4238	4039	1260.23	273.021
ENST00000532832	505	306	0	0
ENST00000530675	1927	1728	127.361	64.493
ENST00000227758	3764	3565	833.582	204.601
ENST00000533742	720	521	0	0
ENST00000532672	2617	2418	450.744	163.114
ENST00000531259	572	373	0	0
ENST00000527465	595	396	0	0
ENST00000613397	4066	3867	48.3126	10.9321
ENST00000528344	866	667	0	0
ENST00000398136	3304	3105	3414.84	962.339
ENST00000361236	3321	3122	309.16	86.6501
ENST00000532161	743	544	0	0
ENST00000528969	568	369	0	0
ENST00000531103	568	369	0	0
ENST00000526676	467	268	0	0
ENST00000260227	1119	920	518	492.676
ENST00000260228	1959	1760	1	0.497172
ENST00000260229	1876	1677	0	0
ENST00000236826	3055	2856	0	0
ENST00000528662	2423	2224	0	0
ENST00000438475	1394	1195	0	0
ENST00000533258	707	508	0	0
ENST00000531168	528	329	1	2.65964
ENST00000532799	598	399	0	0
ENST00000279441	1759	1560	0	0
ENST00000539681	581	382	0	0
ENST00000315274	1971	1772	0	0
ENST00000299855	1822	1623	0	0
ENST00000434103	296	97	0	0
ENST00000524478	559	360	0	0
ENST00000571244	1822	1623	0	0
ENST00000260302	2714	2515	0	0
ENST00000340273	1470	1271	1	0.688452
ENST00000260247	12675	12476	125.091	8.77343
ENST00000527260	808	609	76.8412	110.407
ENST00000531571	1535	1336	4.92845	3.22792
ENST00000531543	1030	831	96.5549	101.67
ENST00000529281	1310	1111	552.713	435.316
ENST00000529294	727	528	2.05537	3.40624
ENST00000527576	790	591	0	0
ENST00000527779	842	643	178.734	243.229
ENST00000583974	290	91	1.08204	10.4045
ENST00000525420	651	452	0	0
ENST00000648198	4528	4329	0	0
ENST00000375735	13683	13484	0	0
ENST00000650373	13704	13505	0	0
ENST00000649323	8330	8131	0	0
ENST00000334267	2984	2785	1	0.314191
ENST00000528670	2479	2280	2	0.767563
ENST00000533197	767	568	0	0
ENST00000393158	3838	3639	3	0.72137
ENST00000302251	4052	3853	0	0
ENST00000529268	620	421	0	0
ENST00000302259	2557	2358	0	0
ENST00000417998	1401	1202	0	0
ENST00000458137	1166	967	1	0.904883
ENST00000444739	1296	1097	1212.23	966.939
ENST00000393150	1340	1141	53.9647	41.385
ENST00000533252	215	17.2766	4.31629	218.611
ENST00000417440	763	564	7.48532	11.6132
ENST00000438448	535	336	1	2.60423
ENST00000393141	1488	1289	0	0
ENST00000418434	1023	824	0	0
ENST00000260315	1446	1247	0	0
ENST00000444749	1237	1038	0	0
ENST00000526056	1344	1145	0	0
ENST00000531367	879	680	0	0
ENST00000456200	979	780	0	0
ENST00000456094	623	424	0	0
ENST00000532439	821	622	0	0
ENST00000526568	1061	862	89.9403	91.299
ENST00000527979	1521	1322	13.631	9.02223
ENST00000533400	1996	1797	292.759	142.555
ENST00000436863	1477	1278	321.792	220.325
ENST00000353247	423	224	0	0
ENST00000446369	948	749	0	0
ENST00000525825	1237	1038	83.2161	70.1502
ENST00000531166	300	101	0	0
ENST00000534497	825	626	0	0
ENST00000529871	1392	1193	15.7594	11.559
ENST00000528974	1402	1203	3.56469	2.59283
ENST00000640184	327	128	6.78147	46.3589
ENST00000672037	686	487	35.4435	63.6835
ENST00000673097	532	333	133.544	350.913
ENST00000528513	445	246	2.56785	9.13383
ENST00000530950	702	503	2.48304	4.31952
ENST00000649856	1675	1476	1.51696	0.899303
ENST00000526823	627	428	0	0
ENST00000532895	422	223	0	0
ENST00000527177	367	168	0	0
ENST00000393125	2994	2795	0	0
ENST00000531986	674	475	0	0
ENST00000282499	5506	5307	0	0
ENST00000393127	5621	5422	0	0
ENST00000527669	2647	2448	0	0
ENST00000525921	470	271	0	0
ENST00000428631	2778	2579	1.7157	0.582117
ENST00000531011	766	567	0	0
ENST00000525187	2822	2623	0	0
ENST00000530497	5059	4860	1.2843	0.231232
ENST00000525942	513	314	0	0
ENST00000301919	4103	3904	590.264	132.299
ENST00000530788	948	749	36.1063	42.1814
ENST00000534458	612	413	0	0
ENST00000530108	780	581	17.63	26.5519
ENST00000531837	3840	3641	72.2031	17.3522
ENST00000534815	3396	3197	0	0
ENST00000526793	3751	3552	0.290249	0.0715018
ENST00000532662	297	98	1	8.9288
ENST00000531482	874	675	4.5066	5.84204
ENST00000533423	568	369	0	0
ENST00000524411	629	430	0	0
ENST00000525660	1252	1053	57.9331	48.1413
ENST00000278618	2767	2568	1325.07	451.504
ENST00000526355	16150	15951	0	0
ENST00000282249	3047	2848	0	0
ENST00000347596	2532	2333	0	0
ENST00000431778	2955	2756	235.466	74.7597
ENST00000282251	3244	3045	167.534	48.1433
ENST00000532251	2383	2184	0	0
ENST00000428149	4067	3868	352.682	79.7841
ENST00000429370	2296	2097	0	0
ENST00000389568	2491	2292	5.31751	2.03008
ENST00000260318	1684	1485	0	0
ENST00000417449	2114	1915	0	0
ENST00000393100	999	800	0	0
ENST00000531234	1832	1633	0	0
ENST00000265840	2935	2736	13	4.15764
ENST00000443271	1990	1791	0	0
ENST00000305991	722	523	0	0
ENST00000531293	906	707	0	0
ENST00000525934	436	237	0	0
ENST00000525815	2769	2570	867.419	295.335
ENST00000525071	3331	3132	32.3871	9.04835
ENST00000533664	1007	808	0	0
ENST00000375682	1076	877	1.81235	1.80826
ENST00000532513	1028	829	0	0
ENST00000524991	562	363	2.38138	5.74039
ENST00000320578	1885	1686	65	33.7345
ENST00000393094	6171	5972	1018.76	149.269
ENST00000532064	1109	910	0	0
ENST00000531427	3596	3397	0.243436	0.0627059
ENST00000532782	388	189	1.14099e-05	5.28251e-05
ENST00000672284	1624	1425	0	0
ENST00000672580	1384	1185	111.825	82.5734
ENST00000299355	1345	1146	17.9026	13.6694
ENST00000672031	1321	1122	0	0
ENST00000673531	1498	1299	49.8173	33.5576
ENST00000265838	1537	1338	1025.85	670.881
ENST00000672367	1174	975	85.8823	77.0758
ENST00000672907	1222	1023	0	0
ENST00000672354	1442	1243	10.545	7.42322
ENST00000531813	2258	2059	29.1805	12.401
ENST00000672008	631	432	0	0
ENST00000528370	508	309	0	0
ENST00000278612	6113	5914	965.552	142.861
ENST00000527296	898	699	53.1701	66.5594
ENST00000531384	575	376	8.27741	19.2631
ENST00000675843	12915	12716	3012.83	207.321
ENST00000527805	9287	9088	4.76705e-06	4.58987e-07
ENST00000675595	9309	9110	0	0
ENST00000683468	4908	4709	79.4201	14.7578
ENST00000532931	481	282	1.91286	5.93545
ENST00000530958	5718	5519	0.431888	0.0684747
ENST00000452508	12954	12755	248.766	17.0659
ENST00000683914	442	243	0	0
ENST00000683150	593	394	0	0
ENST00000639953	587	388	0	0
ENST00000640388	578	379	0	0
ENST00000639240	498	299	0	0
ENST00000278616	12717	12518	2.17078e-05	1.5174e-06
ENST00000526567	560	361	2.55553	6.19431
ENST00000601453	582	383	0	0
ENST00000682465	2862	2663	32.5889	10.7082
ENST00000684029	1374	1175	10.1074	7.52701
ENST00000684037	3020	2821	11.3064	3.50703
ENST00000638443	2146	1947	0	0
ENST00000531525	1513	1314	55.9605	37.2654
ENST00000529588	502	303	0	0
ENST00000525729	1263	1064	7.29526	5.99954
ENST00000527531	2683	2484	12.7133	4.47842
ENST00000615746	2711	2512	0.000186333	6.49067e-05
ENST00000524755	456	257	4.36649	14.8668
ENST00000393084	1276	1077	1.61444e-05	1.31167e-05
ENST00000529391	973	774	6.59099	7.45124
ENST00000533583	582	383	1.1523	2.6326
ENST00000434945	4374	4175	158.878	33.2986
ENST00000323468	4253	4054	343.122	74.0599
ENST00000530529	3241	3042	0	0
ENST00000530318	568	369	0.000651043	0.00154384
ENST00000265843	10304	10105	77.7469	6.73234
ENST00000525344	6542	6343	0	0
ENST00000526312	5495	5296	8.72023	1.44079
ENST00000533052	3893	3694	3.93637	0.932433
ENST00000524840	1882	1683	0.59647	0.310115
ENST00000531386	555	356	0	0
ENST00000690021	3327	3128	14.4619	4.04554
ENST00000688583	3253	3054	0	0
ENST00000648124	3400	3201	0	0
ENST00000322536	3217	3018	631.412	183.068
ENST00000686283	3439	3240	0	0
ENST00000686617	3549	3350	0	0
ENST00000688976	3564	3365	233.358	60.6816
ENST00000687072	3196	2997	0	0
ENST00000526794	6707	6508	32.7682	4.40579
ENST00000327419	5867	5668	0	0
ENST00000645527	3239	3040	42.9957	12.3757
ENST00000530749	2558	2359	0	0
ENST00000528498	2511	2312	14.603	5.52678
ENST00000645312	1036	837	1.95655	2.04543
ENST00000647231	2663	2464	5.06976	1.80039
ENST00000528900	1814	1615	0	0
ENST00000530301	1549	1350	0	0
ENST00000646663	2633	2434	0	0
ENST00000645495	4392	4193	2602.63	543.134
ENST00000544551	4117	3918	184.819	41.2764
ENST00000530131	1911	1712	0.00956455	0.00488855
ENST00000534683	562	363	0	0
ENST00000642511	501	302	0	0
ENST00000532118	536	337	0	0
ENST00000528556	803	604	0	0
ENST00000533991	544	345	0	0
ENST00000533678	531	332	4.91473	12.9533
ENST00000278590	8776	8577	2857.8	291.552
ENST00000528673	2931	2732	0	0
ENST00000453089	9542	9343	259.197	24.2752
ENST00000260270	3144	2945	758	225.218
ENST00000260283	6189	5990	4.10473e-05	5.99621e-06
ENST00000529591	2623	2424	0	0
ENST00000683387	6109	5910	25.8078	3.82105
ENST00000524756	6180	5981	0	0
ENST00000528829	5880	5681	33.1922	5.11246
ENST00000533353	6066	5867	0	0
ENST00000527598	5998	5799	4.52079e-08	6.82151e-09
ENST00000280325	1343	1144	0	0
ENST00000635886	545	346	0	0
ENST00000637637	1049	850	1	1.02944
ENST00000610738	1090	891	15.2076	14.9349
ENST00000638573	1080	881	0	0
ENST00000639470	1207	1008	5.52149	4.79308
ENST00000528846	823	624	9.2944	13.0333
ENST00000614153	1264	1065	0	0
ENST00000398035	1414	1215	8.1226	5.84976
ENST00000526216	1332	1133	7.85391	6.06562
ENST00000393067	2875	2676	14195.7	4641.83
ENST00000531398	524	325	6.31091	16.9913
ENST00000356018	1018	819	0	0
ENST00000692032	1242	1043	0	0
ENST00000689553	1124	925	0	0
ENST00000525791	1394	1195	0	0
ENST00000456861	754	555	1	1.57662
ENST00000375618	733	534	0.420118	0.688414
ENST00000529167	3099	2900	8.57988	2.58882
ENST00000332814	795	596	0	0
ENST00000529661	624	425	0	0
ENST00000533999	550	351	1.25373	3.12548
ENST00000436913	2590	2391	0	0
ENST00000375615	1836	1637	5.62128	3.00473
ENST00000525126	1763	1564	0	0
ENST00000525866	2172	1973	5.12498	2.27292
ENST00000375614	2536	2337	0	0
ENST00000533265	1703	1504	0	0
ENST00000530962	927	728	0	0
ENST00000528924	664	465	0	0
ENST00000304987	9622	9423	954.814	88.6643
ENST00000311129	2082	1883	124.78	57.9847
ENST00000426998	1888	1689	0	0
ENST00000527614	5553	5354	1004.27	164.13
ENST00000534521	2294	2095	10.2272	4.27162
ENST00000341980	1953	1754	132.461	66.0813
ENST00000393055	1525	1326	32.4524	21.4152
ENST00000531890	670	471	0	0
ENST00000534500	582	383	0	0
ENST00000531373	553	354	0	0
ENST00000532425	4485	4286	131.184	26.7823
ENST00000616540	6158	5959	117.715	17.2853
ENST00000614444	2028	1829	89.9751	43.0455
ENST00000619129	2020	1821	58.816	28.2621
ENST00000524671	526	327	5.88098	15.737
ENST00000531154	1930	1731	168.354	85.1034
ENST00000398006	2345	2146	113.498	46.2782
ENST00000525910	385	186	0	0
ENST00000613181	1373	1174	6.46174	4.81615
ENST00000618252	1147	948	41.2761	38.0986
ENST00000612489	804	605	0	0
ENST00000622211	2939	2740	5.88685	1.87997
ENST00000526587	432	233	0.00463529	0.0174077
ENST00000542429	817	618	0	0
ENST00000260257	2774	2575	209.947	71.343
ENST00000531487	2206	2007	0.000496927	0.000216653
ENST00000528274	1611	1412	0	0
ENST00000528125	534	335	133.21	347.946
ENST00000260276	2568	2369	66.4031	24.5269
ENST00000530214	599	400	130.838	286.215
ENST00000530799	509	310	2.54868	7.19404
ENST00000529270	1437	1238	0	0
ENST00000650687	774	575	0	0
ENST00000526167	668	469	0	0
ENST00000525823	915	716	0	0
ENST00000526180	977	778	0	0
ENST00000527950	887	688	0	0
ENST00000616970	941	742	0	0
ENST00000651650	623	424	0	0
ENST00000651164	836	637	4.78218	6.5691
ENST00000533475	1117	918	0	0
ENST00000533879	1057	858	0	0
ENST00000527899	1107	908	0	0
ENST00000528961	540	341	0	0
ENST00000533280	589	390	0	0
ENST00000227251	848	649	4.2766e-08	5.76598e-08
ENST00000531198	1013	814	0	0
ENST00000533971	2271	2072	1.21782	0.514294
ENST00000529647	695	496	0	0
ENST00000528628	624	425	0	0
ENST00000304298	843	644	0	0
ENST00000527616	892	693	0	0
ENST00000534100	1521	1322	0	0
ENST00000529342	551	352	0	0
ENST00000278601	1104	905	0	0
ENST00000529225	1945	1746	3.33296	1.67034
ENST00000440460	5826	5627	45.667	7.10142
ENST00000614104	559	360	0	0
ENST00000615255	4825	4626	0	0
ENST00000533297	2118	1919	95.1888	43.404
ENST00000679614	2487	2288	274.057	104.81
ENST00000679815	3960	3761	0	0
ENST00000679878	3830	3631	0	0
ENST00000280346	3878	3679	964.382	229.371
ENST00000681339	3723	3524	80.2037	19.9149
ENST00000681328	3810	3611	1.00819e-06	2.44305e-07
ENST00000681316	3825	3626	3.70031e-06	8.92956e-07
ENST00000680010	3704	3505	2.20733e-05	5.51059e-06
ENST00000531306	1931	1732	16.1689	8.16866
ENST00000679368	3638	3439	9.74739e-05	2.48013e-05
ENST00000681638	3871	3672	0	0
ENST00000680331	3552	3353	0	0
ENST00000393051	3517	3318	7.29176e-06	1.92298e-06
ENST00000680411	3740	3541	0	0
ENST00000528775	1932	1733	0	0
ENST00000431456	1089	890	0	0
ENST00000676994	1320	1121	0	0
ENST00000532211	1103	904	3.90024e-06	3.77522e-06
ENST00000280350	1090	891	6.88308	6.75965
ENST00000525072	755	556	0	0
ENST00000530641	1838	1639	1.62778	0.86903
ENST00000525744	487	288	2.48914	7.56267
ENST00000420986	2322	2123	183.943	75.8143
ENST00000532163	3739	3540	0	0
ENST00000280352	3693	3494	0.558979	0.139988
ENST00000393047	3686	3487	673.672	169.05
ENST00000526879	355	156	12.6342	70.8665
ENST00000524989	943	744	0	0
ENST00000525785	809	610	44.4632	63.7808
ENST00000531378	517	318	0	0
ENST00000504148	780	581	306.216	461.18
ENST00000509359	1155	956	145.113	132.821
ENST00000541231	805	606	189.4	273.481
ENST00000640554	727	528	25.779	42.722
ENST00000528182	754	555	6.79983	10.7207
ENST00000528048	905	706	7.98339	9.89468
ENST00000375549	1339	1140	2199.63	1688.35
ENST00000528021	1074	875	23.5919	23.5925
ENST00000526592	861	662	9.51486	12.5766
ENST00000525291	790	591	4.51028e-07	6.67783e-07
ENST00000530923	717	518	0	0
ENST00000534010	460	261	0	0
ENST00000531744	566	367	7.49218	17.8633
ENST00000532699	571	372	0	0
ENST00000524595	1090	891	22	21.6055
ENST00000280357	1115	916	0	0
ENST00000528832	795	596	0	0
ENST00000530752	787	588	3.21105	4.77846
ENST00000280358	1144	945	0	0
ENST00000357685	2902	2703	2.15378	0.697229
ENST00000534550	569	370	0	0
ENST00000361053	1868	1669	0	0
ENST00000531003	494	295	1	2.96618
ENST00000527939	877	678	0	0
ENST00000532612	635	436	0	0
ENST00000438022	2598	2399	0	0
ENST00000526088	1983	1784	0	0
ENST00000532593	1647	1448	6.84622	4.13715
ENST00000531169	2493	2294	0	0
ENST00000530677	817	618	0	0
ENST00000525175	588	389	0	0
ENST00000528679	846	647	68.1592	92.1806
ENST00000531673	986	787	6.50213	7.22936
ENST00000280362	872	673	13.485	17.533
ENST00000525803	625	426	0	0
ENST00000524931	696	497	29.8536	52.5605
ENST00000338832	1541	1342	1	0.652029
ENST00000621518	4922	4723	0	0
ENST00000618266	5937	5738	0	0
ENST00000615112	5967	5768	0	0
ENST00000615285	6045	5846	0	0
ENST00000619839	2993	2794	0	0
ENST00000401611	2510	2311	0	0
ENST00000621128	4698	4499	0	0
ENST00000613217	610	411	0	0
ENST00000316851	5819	5620	5	0.77849
ENST00000620046	585	386	0	0
ENST00000531044	2826	2627	0	0
ENST00000529356	1843	1644	0	0
ENST00000621850	2787	2588	0	0
ENST00000530543	686	487	0	0
ENST00000526322	1260	1061	0	0
ENST00000531817	1423	1224	0	0
ENST00000533073	1648	1449	0	0
ENST00000528590	1179	980	0	0
ENST00000524916	502	303	0	0
ENST00000528158	1758	1559	0	0
ENST00000429951	669	470	0	0
ENST00000442859	764	565	0	0
ENST00000531164	566	367	0	0
ENST00000529850	594	395	0	0
ENST00000529221	2256	2057	123.183	52.4004
ENST00000525965	807	608	0	0
ENST00000464224	2985	2786	6.61541	2.07776
ENST00000494714	2520	2321	19.2918	7.27304
ENST00000393020	2541	2342	18.1513	6.78172
ENST00000455306	830	631	0	0
ENST00000524580	433	234	0	0
ENST00000314756	2509	2310	8.02634	3.04036
ENST00000483239	2240	2041	0	0
ENST00000527362	558	359	0.722546	1.76113
ENST00000462711	535	336	2.01002	5.23455
ENST00000303941	2553	2354	5.7555	2.13942
ENST00000542948	508	309	0.244499	0.692369
ENST00000362072	2808	2609	0	0
ENST00000346454	2433	2234	0	0
ENST00000544518	2473	2274	0	0
ENST00000542968	2467	2268	0	0
ENST00000538967	1493	1294	1	0.676215
ENST00000543292	714	515	0	0
ENST00000542616	443	244	0	0
ENST00000545579	2340	2141	0	0
ENST00000536856	1811	1612	0	0
ENST00000299882	2168	1969	0	0
ENST00000540540	2001	1802	12	5.82701
ENST00000645981	2163	1964	0	0
ENST00000538955	1956	1757	0	0
ENST00000544634	1524	1325	0	0
ENST00000544476	1320	1121	0	0
ENST00000539732	581	382	0	0
ENST00000538770	584	385	0	0
ENST00000538091	583	384	0	0
ENST00000200135	2873	2674	594.891	194.668
ENST00000535142	2735	2536	0	0
ENST00000538209	892	693	13.1091	16.5523
ENST00000453129	754	555	0	0
ENST00000003302	4669	4470	386.568	75.6723
ENST00000544967	3498	3299	498.449	132.208
ENST00000545540	3431	3232	0.00179156	0.000485042
ENST00000540438	3015	2816	0	0
ENST00000538224	582	383	0	0
ENST00000538475	1081	882	0	0
ENST00000537706	1900	1701	0	0
ENST00000545608	733	534	0	0
ENST00000535607	683	484	0	0
ENST00000537490	567	368	0	0
ENST00000537642	732	533	8.98183	14.7454
ENST00000540925	561	362	0	0
ENST00000544750	542	343	4	10.2043
ENST00000260191	4406	4207	21	4.36783
ENST00000537778	1692	1493	0	0
ENST00000543092	612	413	0	0
ENST00000355556	2331	2132	0	0
ENST00000375498	2235	2036	0	0
ENST00000504030	2205	2006	0	0
ENST00000506841	2221	2022	0	0
ENST00000510849	1385	1186	1	0.737793
ENST00000299961	1994	1795	0	0
ENST00000682278	4524	4325	0	0
ENST00000335953	8494	8295	1.81081	0.191019
ENST00000684612	4155	3956	0	0
ENST00000682810	3996	3797	0	0
ENST00000683233	4207	4008	0	0
ENST00000544220	773	574	0	0
ENST00000684295	4176	3977	0	0
ENST00000683318	4005	3806	0	0
ENST00000392996	2287	2088	2.97157	1.2453
ENST00000682971	3992	3793	0	0
ENST00000682697	4528	4329	7.04115	1.42323
ENST00000683554	4899	4700	0	0
ENST00000539918	757	558	0.176471	0.276731
ENST00000535401	1867	1668	0	0
ENST00000299964	2012	1813	11	5.30902
ENST00000325636	652	453	0	0
ENST00000623205	1980	1781	126.568	62.1841
ENST00000540163	4243	4044	123.839	26.7956
ENST00000541475	6725	6526	27.5645	3.69592
ENST00000544313	712	513	4.32698	7.38052
ENST00000542140	1908	1709	280.219	143.475
ENST00000375490	3610	3411	65.0919	16.698
ENST00000544582	692	493	24.8999	44.1947
ENST00000545678	867	668	44.0188	57.6609
ENST00000544347	729	530	11.0501	18.2436
ENST00000544196	452	253	0	0
ENST00000265881	1080	881	66.0963	65.6478
ENST00000539754	791	592	7.28308	10.765
ENST00000539275	710	511	0	0
ENST00000541703	475	276	0	0
ENST00000543131	539	340	0.920748	2.36963
